C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_55_697.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_55_697.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_55_697.jpg, 0, 0, 0, 7.94501E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_55_798.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_55_798.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_55_798.jpg, 0, 0, 0, 7.868114E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_55_898.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_55_898.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_55_898.jpg, 0, 0, 0, 8.048781E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_56_002.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_56_002.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_56_002.jpg, 0, 0, 0, 7.790991E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_56_103.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_56_103.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_56_103.jpg, 0, 0, 0, 7.895595E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_56_204.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_56_204.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_56_204.jpg, 0, 0, 0, 7.796909E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_56_304.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_56_304.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_56_304.jpg, 0, 0, 0, 7.838797E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_56_407.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_56_407.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_56_407.jpg, 0, 0, 0, 7.825605E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_56_509.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_56_509.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_56_509.jpg, 0, 0, 0, 7.84649E-05
C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\center_2020_11_28_20_02_56_610.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\left_2020_11_28_20_02_56_610.jpg, C:\Users\Kiaan Upamanyu\OneDrive\Desktop\research101\trainingdataset2\IMG\right_2020_11_28_20_02_56_610.jpg, 0, 0, 0, 7.831759E-05
